,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,area
133,7313175430,22000,2013-01-01,rover,lr4 hse,good,8,gas,119550.0,clean,automatic,4wd,SUV,south
134,7313167064,1500,2004-01-01,chevrolet,colorado,fair,4,gas,150000.0,missing,automatic,rwd,truck,south
135,7313161057,23500,2008-01-01,lexus,sc430,excellent,8,gas,73500.0,clean,automatic,rwd,convertible,south
136,7313079270,5000,2005-01-01,honda,element ex,good,4,gas,182000.0,clean,automatic,fwd,SUV,south
137,7313029336,34900,2020-01-01,nissan,pathfinder,excellent,6,gas,15400.0,clean,automatic,rwd,SUV,south
138,7312938924,34590,2016-01-01,chevrolet,silverado 1500 double,good,6,gas,29499.0,clean,other,4wd,pickup,south
139,7312912319,6900,2001-01-01,jeep,cherokee sport,excellent,6,gas,144445.0,clean,automatic,rwd,SUV,south
140,7312879695,26990,2008-01-01,ram,2500 mega cab 4x4,like new,6,diesel,172000.0,clean,automatic,4wd,truck,south
141,7312874716,11990,2011-01-01,audi,a3 tdi premium plus,like new,4,diesel,70000.0,clean,automatic,fwd,sedan,south
142,7312842481,6500,2010-01-01,honda,accord coupe,like new,4,gas,170000.0,clean,automatic,fwd,coupe,south
143,7312807755,16888,2008-01-01,toyota,fj cruiser 4x4,good,6,gas,188096.0,clean,automatic,4wd,SUV,south
144,7312805374,31990,2013-01-01,toyota,tundra double cab pickup,good,8,gas,55068.0,clean,other,4wd,pickup,south
145,7312775073,34990,2017-01-01,gmc,sierra 1500 double cab sle,good,8,gas,31728.0,clean,other,4wd,pickup,south
146,7312748821,38590,2011-01-01,chevrolet,corvette grand sport,good,8,gas,30237.0,clean,other,rwd,other,south
147,7312578462,8500,2011-01-01,toyota,camry,excellent,4,gas,114500.0,clean,automatic,fwd,sedan,south
148,7312514213,8950,2011-01-01,ford,f-150,excellent,6,gas,164000.0,clean,automatic,fwd,truck,south
149,7312370075,36990,2017-01-01,ford,f150 supercrew cab xlt,good,6,other,15443.0,clean,automatic,4wd,pickup,south
150,7312369984,29990,2017-01-01,jeep,wrangler sport suv 2d,good,6,gas,28680.0,clean,other,4wd,other,south
151,7312360257,32500,2014-01-01,chevrolet,ss sedan,good,8,gas,80000.0,clean,automatic,rwd,sedan,south
152,7312311372,5999,2013-01-01,mazda,sx4 se,like new,4,gas,91000.0,clean,automatic,fwd,sedan,south
153,7312276807,38990,2017-01-01,jeep,wrangler unlimited rubicon,good,6,gas,20676.0,clean,other,4wd,other,south
